t,segment,X,Y,psi,vx,delta,ax,Xd,Yd,Xdd,Ydd,kappa
4.834000000000000341e+01,4.000000000000000000e+00,8.265619685634340019e-01,2.741538159570029887e+00,-6.042317029628808678e-01,1.218835044617034846e-01,-1.831123437638072227e-01,-1.852151532541401182e-03,1.003026689302474461e-01,-6.924567326075518892e-02,-7.599848843809357650e-03,-7.748331089219907299e-03,-7.198708028614513310e-01
4.835999999999999943e+01,4.000000000000000000e+00,8.285665013131967571e-01,2.740151697341408177e+00,-6.059865894638029049e-01,1.218464910483649521e-01,-1.831823649255262532e-01,-1.849133781209202345e-03,1.001505734222321170e-01,-6.940050449382463571e-02,-7.609635936984171685e-03,-7.734798814781213179e-03,-7.201523321765315178e-01
4.838000000000000256e+01,4.000000000000000000e+00,8.305679902218351396e-01,2.738762141191929622e+00,-6.077416146842569145e-01,1.218095413560598278e-01,-1.832493725679703589e-01,-1.845779189827081437e-03,9.999828614288087947e-02,-6.955506547951893770e-02,-7.619025513239870498e-03,-7.721306466221564656e-03,-7.204217520792700613e-01
4.840000000000000568e+01,4.000000000000000000e+00,8.325664315336119836e-01,2.737369496518510470e+00,-6.094967493263825364e-01,1.217726621358854733e-01,-1.833132931356261375e-01,-1.842086332060367425e-03,9.984581507038162163e-02,-6.970935702322658689e-02,-7.628014787627747546e-03,-7.707854730627763246e-03,-7.206787659118665257e-01
4.842000000000000171e+01,4.000000000000000000e+00,8.345618216529097078e-01,2.735973768701822628e+00,-6.112519634931334878e-01,1.217358601672678814e-01,-1.833740525528752274e-01,-1.838053801387009136e-03,9.969316823862121868e-02,-6.986337994407773588e-02,-7.636600975199085879e-03,-7.694444295086610465e-03,-7.209230749384020198e-01
4.844000000000000483e+01,4.000000000000000000e+00,8.365541571453465330e-01,2.734574963106016554e+00,-6.130072266845645323e-01,1.216991422575648407e-01,-1.834315762297659969e-01,-1.833680211151791006e-03,9.954035373718542190e-02,-7.001713507494433664e-02,-7.644781291005181556e-03,-7.681075846684905228e-03,-7.211543783713056932e-01
4.846000000000000085e+01,4.000000000000000000e+00,8.385434347388888154e-01,2.733173085078450359e+00,-6.147625077941597516e-01,1.216625152416682398e-01,-1.834857890680339498e-01,-1.828964194616503666e-03,9.938737971135909455e-02,-7.017062326243997394e-02,-7.652552950097317626e-03,-7.667750072509451655e-03,-7.213723733989469977e-01
4.848000000000000398e+01,4.000000000000000000e+00,8.405296513249658208e-01,2.731768139949409147e+00,-6.165177751052149935e-01,1.216259859816051364e-01,-1.835366154673786221e-01,-1.823904405005950758e-03,9.923425436212597595e-02,-7.032384536692011523e-02,-7.659913167526789281e-03,-7.654467659647046923e-03,-7.215767552143845798e-01
4.850000000000000000e+01,4.000000000000000000e+00,8.425128039595832785e-01,2.730360133031835890e+00,-6.182729962872650642e-01,1.215895613661381047e-01,-1.835839793319965496e-01,-1.818499515549707639e-03,9.908098594616877863e-02,-7.047680226248186075e-02,-7.666859158344882172e-03,-7.641229295184492551e-03,-7.217672170452733571e-01
4.852000000000000313e+01,4.000000000000000000e+00,8.444928898644379345e-01,2.728949069621053436e+00,-6.200281383925646539e-01,1.215532483103647643e-01,-1.836278040773749176e-01,-1.812748219519496424e-03,9.892758277586922999e-02,-7.062949483696408237e-02,-7.673388137602886287e-03,-7.628035666208590922e-03,-7.219434501849477659e-01
4.854000000000000625e+01,4.000000000000000000e+00,8.464699064280306606e-01,2.727534954994490057e+00,-6.217831678526222206e-01,1.215170537553166286e-01,-1.836680126373493871e-01,-1.806649230262091311e-03,9.877405321930804449e-02,-7.078192399194736806e-02,-7.679497320352093349e-03,-7.614887459806139215e-03,-7.221051440246971653e-01
4.856000000000000227e+01,4.000000000000000000e+00,8.484438512067813409e-01,2.726117794411406337e+00,-6.235380504747890518e-01,1.214809846675572597e-01,-1.837045274714295962e-01,-1.800201281227577872e-03,9.862040570026485431e-02,-7.093409064275406350e-02,-7.685183921643789877e-03,-7.601785363063941550e-03,-7.222519860872458342e-01
4.858000000000000540e+01,4.000000000000000000e+00,8.504147219261420920e-01,2.724697593112617167e+00,-6.252927514389040597e-01,1.214450480387799930e-01,-1.837372705723937516e-01,-1.793403125992965898e-03,9.846664869821832033e-02,-7.108599571844823051e-02,-7.690445156529265858e-03,-7.588730063068796841e-03,-7.223836620614472182e-01
4.860000000000000142e+01,4.000000000000000000e+00,8.523825164817122602e-01,2.723274356320220413e+00,-6.270472352939983063e-01,1.214092508854052177e-01,-1.837661634741573624e-01,-1.786253538280917251e-03,9.831279074834606280e-02,-7.123764016183571635e-02,-7.695278240059813014e-03,-7.575722246907506605e-03,-7.224998558382109692e-01
4.862000000000000455e+01,4.000000000000000000e+00,8.543472329403506427e-01,2.721848089237318913e+00,-6.288014659550579255e-01,1.213736002481772269e-01,-1.837911272599182799e-01,-1.778751311973557521e-03,9.815884044152463350e-02,-7.138902492946401501e-02,-7.699680387286718733e-03,-7.562762601666870622e-03,-7.226002495476703258e-01
4.864000000000000057e+01,4.000000000000000000e+00,8.563088695412917062e-01,2.720418797047747805e+00,-6.305554066998513285e-01,1.213381031917610542e-01,-1.838120825705806261e-01,-1.770895261121215774e-03,9.800480642432961298e-02,-7.154015099162243374e-02,-7.703648813261272134e-03,-7.549851814433690411e-03,-7.226845235976049331e-01
4.866000000000000369e+01,4.000000000000000000e+00,8.582674246972574750e-01,2.718986484915799640e+00,-6.323090201658178033e-01,1.213027668043390045e-01,-1.838289496134610512e-01,-1.762684219946004157e-03,9.785069739903552721e-02,-7.169101933234196811e-02,-7.707180733034764072e-03,-7.536990572294764885e-03,-7.227523567131276527e-01
