t,segment,x,y,theta,varphi,v,omega_s,xd,yd,xdd,ydd,xddd,yddd,kappa
4.502000000000000313e+01,4.000000000000000000e+00,4.582114923592355282e-01,2.925096215030741131e+00,-3.208530063999544546e-01,-1.682161033408770268e-01,1.257842049219586034e-01,9.300103482578821624e-04,1.193650275781195508e-01,-3.966933827434020177e-02,-2.161554308372820327e-03,-1.028782761938847566e-02,-2.564104630251699130e-03,6.009166523440362699e-04,-6.601396359001416858e-01
4.504000000000000625e+01,4.000000000000000000e+00,4.605983571766857354e-01,2.924300771503606455e+00,-3.225137767828269997e-01,-1.681990481129973236e-01,1.258077187044562562e-01,7.753802501962537902e-04,1.193212827836418882e-01,-3.987497411266568287e-02,-2.212969146575564146e-03,-1.027572974385343278e-02,-2.577306737590456722e-03,6.088574264640169613e-04,-6.600714258505608889e-01
4.506000000000000227e+01,4.000000000000000000e+00,4.629843367978212498e-01,2.923501217689842502e+00,-3.241746968762747039e-01,-1.681850932252217934e-01,1.258305245680257922e-01,6.199860004065420923e-04,1.192765070810085093e-01,-4.008036641073370321e-02,-2.264643670035968327e-03,-1.026347386495066183e-02,-2.590072672005072803e-03,6.167168081355263887e-04,-6.600156154807667042e-01
4.508000000000000540e+01,4.000000000000000000e+00,4.653694105531241965e-01,2.922697558491744729e+00,-3.258357885243891028e-01,-1.681742533807205064e-01,1.258526169615530321e-01,4.638855906841306037e-04,1.192306953639408473e-01,-4.028551202482746202e-02,-2.316569126569434714e-03,-1.025106162132165613e-02,-2.602399576615908698e-03,6.244937214244554924e-04,-6.599722634171042435e-01
4.510000000000000142e+01,4.000000000000000000e+00,4.677535576727055999e-01,2.921889798874154565e+00,-3.274970736598387111e-01,-1.681665421225212453e-01,1.258739905165123796e-01,3.071370428051185234e-04,1.191838427017690716e-01,-4.049040784421683442e-02,-2.368736707797684804e-03,-1.023849467292749921e-02,-2.614284688934816452e-03,6.321871103052193689e-04,-6.599414236847234161e-01
4.512000000000000455e+01,4.000000000000000000e+00,4.701367572898284553e-01,2.921077943863797710e+00,-3.291585742937454540e-01,-1.681619718329473712e-01,1.258946400481010253e-01,1.497984048328833938e-04,1.191359443405372309e-01,-4.069505079158079047e-02,-2.421137551036592946e-03,-1.022577470065070930e-02,-2.625725340865150536e-03,6.397959386607578137e-04,-6.599231457059762107e-01
4.514000000000000057e+01,4.000000000000000000e+00,4.725189884444522814e-01,2.920261998548601579e+00,-3.308203125055411142e-01,-1.681605537331263278e-01,1.259145605563280201e-01,-8.072252199320201026e-06,1.190869957040702615e-01,-4.089943782342185530e-02,-2.473762741184022586e-03,-1.021290340589705095e-02,-2.636718958701749632e-03,6.473191902825335860e-04,-6.599174742990290277e-01
4.516000000000000369e+01,4.000000000000000000e+00,4.749002300868007120e-01,2.919441968077033600e+00,-3.324823104328040180e-01,-1.681622978825593751e-01,1.259337472270595504e-01,-1.664168372500950599e-04,1.190369923950039127e-01,-4.110356593047264501e-02,-2.526603312607639956e-03,-1.019988251019739341e-02,-2.647263063130956152e-03,6.547558688705352277e-04,-6.599244496766519807e-01
4.517999999999999972e+01,4.000000000000000000e+00,4.772804610809445180e-01,2.918617857657386239e+00,-3.341445902610795660e-01,-1.681672131787503299e-01,1.259521954330182769e-01,-3.251772418966348372e-04,1.189859301957755522e-01,-4.130743213809420777e-02,-2.579650251032756386e-03,-1.018671375480949270e-02,-2.657355269230599320e-03,6.621049980332732688e-04,-6.599441074451742884e-01
4.520000000000000284e+01,4.000000000000000000e+00,4.796596602084113870e-01,2.917789672557110858e+00,-3.358071742136823357e-01,-1.681753073568789114e-01,1.259699007347403199e-01,-4.842953426467403919e-04,1.189338050695794152e-01,-4.151103350666680153e-02,-2.632894495430152405e-03,-1.017339890031987611e-02,-2.666993286470004717e-03,6.693656212877830466e-04,-6.599764786035487996e-01
4.522000000000000597e+01,4.000000000000000000e+00,4.820378061718064711e-01,2.916957418102082311e+00,-3.374700845414868589e-01,-1.681865869895225185e-01,1.259868588814851420e-01,-6.437130029571821012e-04,1.188806131612816092e-01,-4.171436713197231722e-02,-2.686326939903918316e-03,-1.015993972624562418e-02,-2.676174918709988641e-03,6.765368020596235123e-04,-6.600215895425405321e-01
4.524000000000000199e+01,4.000000000000000000e+00,4.844148775984574162e-01,2.916121099675917705e+00,-3.391333435127015794e-01,-1.682010574864107599e-01,1.260030658121031044e-01,-8.033720749788178647e-04,1.188263507982994654e-01,-4.191743014556903457e-02,-2.739938435579263986e-03,-1.014633803063624135e-02,-2.684898064202867647e-03,6.836176236828783162e-04,-6.600794620439759397e-01
4.526000000000000512e+01,4.000000000000000000e+00,4.867908530440717696e-01,2.915280722719228113e+00,-3.407969734026334852e-01,-1.682187230942172873e-01,1.260185176558564213e-01,-9.632144010496600586e-04,1.187710144914414789e-01,-4.212021971515814839e-02,-2.793719792490369398e-03,-1.013259562967544145e-02,-2.693160715592445974e-03,6.906071894001546141e-04,-6.601501132800704497e-01
4.528000000000000114e+01,4.000000000000000000e+00,4.891657109964148153e-01,2.914436292728918243e+00,-3.424609964834397502e-01,-1.682395868963734720e-01,1.260332107331977036e-01,-1.123181814956568597e-03,1.187146009357111093e-01,-4.232273304494265503e-02,-2.847661781468200509e-03,-1.011871435728302696e-02,-2.700960959914024649e-03,6.975046223625829597e-04,-6.602335558127720994e-01
4.530000000000000426e+01,4.000000000000000000e+00,4.915394298789995675e-01,2.913587815257431934e+00,-3.441254350138716056e-01,-1.682636508129110864e-01,1.260471415565015962e-01,-1.283216142986719687e-03,1.186571070110710585e-01,-4.252496737597788456e-02,-2.901755136028344624e-03,-1.010469606471667281e-02,-2.708296978594399319e-03,7.043090656298186050e-04,-6.603297975931509134e-01
4.532000000000000028e+01,4.000000000000000000e+00,4.939119880547943042e-01,2.912735295912022959e+00,-3.457903112290086067e-01,-1.682909156003193907e-01,1.260603068307538099e-01,-1.443259204789823242e-03,1.185985297831713692e-01,-4.272691998651446249e-02,-2.955990554258847505e-03,-1.009054262017377093e-02,-2.715167047451858950e-03,7.110196821700420430e-04,-6.604388419607728489e-01
4.534000000000000341e+01,4.000000000000000000e+00,4.962833638299432581e-01,2.911878740354010731e+00,-3.474556473299859616e-01,-1.683213808514204823e-01,1.260727034541944680e-01,-1.603252814072035582e-03,1.185388665040388728e-01,-4.292858819233299345e-02,-3.010358700708023159e-03,-1.007625590839329732e-02,-2.721569536696182793e-03,7.176356548599543451e-04,-6.605606876430770713e-01
4.535999999999999943e+01,4.000000000000000000e+00,4.986535354574996304e-01,2.911018154298011584e+00,-3.491214654737165302e-01,-1.683550449952555261e-01,1.260843285189171270e-01,-1.763138779143079947e-03,1.184781146127289603e-01,-4.312996934707098023e-02,-3.064850208272307860e-03,-1.006183783025756812e-02,-2.727502910928648622e-03,7.241561864847837751e-04,-6.606953287547233655e-01
4.538000000000000256e+01,4.000000000000000000e+00,5.010224811411740919e-01,2.910153543511198038e+00,-3.507877877626069396e-01,-1.683919052969813923e-01,1.260951793114235830e-01,-1.922858903337082599e-03,1.184162717359401457e-01,-4.333106084254171458e-02,-3.119455680084066464e-03,-1.004729030239414136e-02,-2.732965729142029267e-03,7.305804997382809099e-04,-6.608427547969104587e-01
4.540000000000000568e+01,4.000000000000000000e+00,5.033901790390917785e-01,2.909284913812513196e+00,-3.524546362342708128e-01,-1.684319578577751497e-01,1.261052533131332698e-01,-2.082354985328917652e-03,1.183533356885898558e-01,-4.353186010904508407e-02,-3.174165691399447736e-03,-1.003261525677759218e-02,-2.737956644720583935e-03,7.369078372227209168e-04,-6.610029506566529323e-01
4.542000000000000171e+01,4.000000000000000000e+00,5.057566072675628854e-01,2.908412271071910471e+00,-3.541220328512391102e-01,-1.684751976147425834e-01,1.261145482008491359e-01,-2.241568819366691889e-03,1.182893044743536237e-01,-4.373236461567070466e-02,-3.228970791486186764e-03,-1.001781464033137635e-02,-2.742474405440071226e-03,7.431374614489019269e-04,-6.611758966060033993e-01
4.544000000000000483e+01,4.000000000000000000e+00,5.081217439048640871e-01,2.907535621209573318e+00,-3.557899994906687513e-01,-1.685216183408310420e-01,1.261230618471785581e-01,-2.400442195441885793e-03,1.182241762861658552e-01,-4.393257187059283059e-02,-3.283861505511462883e-03,-1.000289041452965579e-02,-2.746517853467743929e-03,7.492686548361479626e-04,-6.613615683012196156e-01
4.546000000000000085e+01,4.000000000000000000e+00,5.104855669950252306e-01,2.906654970195122534e+00,-3.574585579340510133e-01,-1.685712126447471981e-01,1.261307923209090964e-01,-2.558916899418084336e-03,1.181579495066826940e-01,-4.413247942135730545e-02,-3.338828336429701220e-03,-9.987844554999097957e-03,-2.750085925362348149e-03,7.553007197123051426e-04,-6.615599367818791876e-01
4.548000000000000398e+01,4.000000000000000000e+00,5.128480545516325151e-01,2.905770324046842212e+00,-3.591277298569215404e-01,-1.686239719708735318e-01,1.261377378873410893e-01,-2.716934713139515598e-03,1.180906227087078209e-01,-4.433208485516085262e-02,-3.393861766870428891e-03,-9.972679051120758587e-03,-2.753177652074123745e-03,7.612329783137453685e-04,-6.617709684699184525e-01
4.550000000000000000e+01,4.000000000000000000e+00,5.152091845616303400e-01,2.904881688830858177e+00,-3.607975368185706300e-01,-1.686798865991914198e-01,1.261438970085740074e-01,-2.874437414540559951e-03,1.180221946555794765e-01,-4.453138579912186562e-02,-3.448952261026083047e-03,-9.957395905631844651e-03,-2.755792158944799126e-03,7.670647727853613373e-04,-6.619946251686255057e-01
4.552000000000000313e+01,4.000000000000000000e+00,5.175689349891403612e-01,2.903989070660369709e+00,-3.624680002517579602e-01,-1.687389456452015879e-01,1.261492683437503703e-01,-3.031366777777163603e-03,1.179526643015211401e-01,-4.473037992054390566e-02,-3.504090266539858830e-03,-9.941997134227614427e-03,-2.757928665707606863e-03,7.727954651805739143e-04,-6.622308640615526265e-01
4.554000000000000625e+01,4.000000000000000000e+00,5.199272837792786595e-01,2.903092475694811103e+00,-3.641391414524302594e-01,-1.688011370598525573e-01,1.261538507492530325e-01,-3.187664573401430279e-03,1.178820307919527938e-01,-4.492906492717053946e-02,-3.559266216393524793e-03,-9.926484765163145693e-03,-2.759586486487264605e-03,7.784244374613244347e-04,-6.624796377113884027e-01
4.556000000000000227e+01,4.000000000000000000e+00,5.222842088619848999e-01,2.902191910139066522e+00,-3.658109815694456368e-01,-1.688664476294690631e-01,1.261576432788599211e-01,-3.343272568600191234e-03,1.178102934637659249e-01,-4.512743856743283571e-02,-3.614470530795261746e-03,-9.910860838855209756e-03,-2.760765029799986357e-03,7.839510914980802334e-04,-6.627408940587597996e-01
